Date,IntZone,IntZoneName,CA,CAName,Positive7Day,Population
20210630,S02002021,Invergordon,S12000017,Highland,10,4416
20210630,S02002022,Seaboard,S12000017,Highland,3,4389
20210630,S02002023,Tain,S12000017,Highland,,3691
20210630,S02002024,Sutherland South,S12000017,Highland,13,6151
20210630,S02002025,Sutherland East,S12000017,Highland,4,4095
20210630,S02002026,Caithness South,S12000017,Highland,5,2956
20210630,S02002027,Wick South,S12000017,Highland,7,3423
20210630,S02002028,Wick North,S12000017,Highland,11,3220
20210630,S02002029,Caithness North East,S12000017,Highland,,3533
20210630,S02002030,Caithness North West,S12000017,Highland,3,4980
20210630,S02002031,Thurso East,S12000017,Highland,,2614
20210630,S02002032,Thurso West,S12000017,Highland,,4634
20210630,S02002033,Sutherland North and West,S12000017,Highland,,3260
20210630,S02002034,Kilmacolm Central,S12000018,Inverclyde,6,2551
20210630,S02002035,"Kilmacolm, Quarriers, Greenock Upper East/Central",S12000018,Inverclyde,10,3188
20210630,S02002036,Inverkip and Wemyss Bay,S12000018,Inverclyde,18,6038
20210630,S02002037,"West Braeside, East Inverkip and West Gourock",S12000018,Inverclyde,7,2982
20210630,S02002038,Gourock Upper and West Central and Upper Larkfield,S12000018,Inverclyde,8,4151
20210630,S02002039,"Gourock Central, Upper East and IRH",S12000018,Inverclyde,5,3913
20210630,S02002040,"Braeside, Branchton, Lower Larkfield and Ravenscraig",S12000018,Inverclyde,14,6240
20210630,S02002041,"Lower Bow and Larkfield, Fancy Farm, Mallard Bowl",S12000018,Inverclyde,18,4583
20210630,S02002042,"Gourock East, Greenock West and Lyle Road",S12000018,Inverclyde,24,4945
20210630,S02002043,Greenock West and Central,S12000018,Inverclyde,21,5409
20210630,S02002044,"Bow Farm, Barrs Cottage, Cowdenknowes and Overton",S12000018,Inverclyde,22,4048
20210630,S02002045,Greenock Upper Central,S12000018,Inverclyde,18,3741
20210630,S02002046,Greenock Town Centre and East Central,S12000018,Inverclyde,15,4907
20210630,S02002047,Greenock East,S12000018,Inverclyde,33,6533
20210630,S02002048,"Port Glasgow Upper, West and Central",S12000018,Inverclyde,25,5415
20210630,S02002049,"Port Glasgow Mid, East and Central",S12000018,Inverclyde,14,4453
20210630,S02002050,Port Glasgow Upper East,S12000018,Inverclyde,14,4703
20210630,S02002051,Rural South Midlothian,S12000019,Midlothian,27,3630
20210630,S02002052,Penicuik Southeast,S12000019,Midlothian,41,3775
20210630,S02002053,Penicuik Southwest,S12000019,Midlothian,30,3722
20210630,S02002054,Penicuik East,S12000019,Midlothian,17,2777
20210630,S02002055,Penicuik North,S12000019,Midlothian,22,3490
20210630,S02002056,Pentland,S12000019,Midlothian,18,3280
20210630,S02002057,Roslin and Bilston,S12000019,Midlothian,27,3333
20210630,S02002058,Straiton,S12000019,Midlothian,24,2483
20210630,S02002059,Loanhead,S12000019,Midlothian,38,3851
20210630,S02002060,Bonnyrigg South,S12000019,Midlothian,31,4746
20210630,S02002061,Bonnyrigg North,S12000019,Midlothian,22,5652
20210630,S02002062,Newbattle and Dalhousie,S12000019,Midlothian,74,8635
20210630,S02002063,Eskbank,S12000019,Midlothian,26,4898
20210630,S02002064,Shawfair,S12000019,Midlothian,43,4568
20210630,S02002065,Thornybank,S12000019,Midlothian,31,4457
20210630,S02002066,Dalkeith,S12000019,Midlothian,16,2903
20210630,S02002067,Pathhead and Rural East Midlothian,S12000019,Midlothian,37,7690
20210630,S02002068,Easthouses,S12000019,Midlothian,17,3040
20210630,S02002069,Mayfield,S12000019,Midlothian,34,4576
20210630,S02002070,Newtongrange,S12000019,Midlothian,27,4197
20210630,S02002071,North Gorebridge,S12000019,Midlothian,29,3159
20210630,S02002072,Gorebridge and Middleton,S12000019,Midlothian,22,3598
20210630,S02002073,South Speyside and the Cabrach,S12000020,Moray,,4160
20210630,S02002074,North Speyside,S12000020,Moray,,3636
20210630,S02002075,Rural Keith and Strathisla,S12000020,Moray,,3120
20210630,S02002076,Keith and Fife Keith,S12000020,Moray,3,4527
20210630,S02002077,"Cullen, Portknockie, Findochty, Drybridge and Berryhillock",S12000020,Moray,,5653
20210630,S02002078,Buckie Central East,S12000020,Moray,4,3391
20210630,S02002079,Buckie West and Mains of Buckie,S12000020,Moray,11,4905
20210630,S02002080,"Mosstodloch, Portgordon and seaward",S12000020,Moray,,3503
20210630,S02002081,"Fochabers, Aultmore, Clochan and Ordiquish",S12000020,Moray,,2428
20210630,S02002082,"Heldon West, Fogwatt to Inchberry",S12000020,Moray,4,5199
20210630,S02002083,"Lhanbryde, Urquhart, Pitgavney and seaward",S12000020,Moray,,3386
20210630,S02002084,Elgin Cathedral to Ashgrove and Pinefield,S12000020,Moray,,4200
20210630,S02002085,New Elgin East,S12000020,Moray,,3966
20210630,S02002086,New Elgin West,S12000020,Moray,3,4103
20210630,S02002087,Elgin Central West,S12000020,Moray,5,3098
20210630,S02002088,Elgin Bishopmill East and Ladyhill,S12000020,Moray,3,3296
20210630,S02002089,Elgin Bishopmill West and Newfield,S12000020,Moray,3,3141
20210630,S02002090,Lossiemouth East and Seatown,S12000020,Moray,7,3393
20210630,S02002091,Lossiemouth West,S12000020,Moray,5,4186
20210630,S02002092,"Burghead, Roseisle and Laich",S12000020,Moray,3,5512
20210630,S02002093,"Findhorn, Kinloss and Pluscarden Valley",S12000020,Moray,,3816
20210630,S02002094,Forres Central East and seaward,S12000020,Moray,,3680
20210630,S02002095,Forres South West and Mannachie,S12000020,Moray,5,5298
20210630,S02002096,"Rafford, Dallas, Dyke to Dava",S12000020,Moray,6,4223
20210630,S02002097,Arran,S12000021,North Ayrshire,,4537
20210630,S02002098,Springside and Rural,S12000021,North Ayrshire,10,2804
20210630,S02002099,Irvine Tarryholme,S12000021,North Ayrshire,13,2824
20210630,S02002100,Dreghorn,S12000021,North Ayrshire,10,3498
20210630,S02002101,Irvine Broomlands,S12000021,North Ayrshire,5,2739
20210630,S02002102,Irvine Bourtreehill,S12000021,North Ayrshire,,2237
20210630,S02002103,Irvine Girdle Toll and Staneca,S12000021,North Ayrshire,19,4215
20210630,S02002104,Irvine Perceton and Lawthorn,S12000021,North Ayrshire,19,4889
20210630,S02002105,Irvine Castlepark North,S12000021,North Ayrshire,4,3508
20210630,S02002106,Irvine Castlepark South,S12000021,North Ayrshire,10,3251
20210630,S02002107,Irvine East,S12000021,North Ayrshire,8,3100
20210630,S02002108,Irvine Central,S12000021,North Ayrshire,12,3223
20210630,S02002109,Irvine Fullarton,S12000021,North Ayrshire,7,2874
20210630,S02002110,Stevenston Ardeer,S12000021,North Ayrshire,23,3037
20210630,S02002111,Saltcoats Central,S12000021,North Ayrshire,17,3705
20210630,S02002112,Ardrossan Central,S12000021,North Ayrshire,4,3069
20210630,S02002113,Ardrossan North West,S12000021,North Ayrshire,6,3108
20210630,S02002114,Ardrossan North East,S12000021,North Ayrshire,12,4308
20210630,S02002115,Saltcoats North West,S12000021,North Ayrshire,13,3529
20210630,S02002116,Saltcoats North East,S12000021,North Ayrshire,10,5031
20210630,S02002117,Stevenston North West,S12000021,North Ayrshire,12,2789
20210630,S02002118,Stevenston Hayocks,S12000021,North Ayrshire,18,3992
20210630,S02002119,Kilwinning Whitehirst Park and Woodside,S12000021,North Ayrshire,20,4983
20210630,S02002120,Kilwinning Pennyburn,S12000021,North Ayrshire,9,2955
20210630,S02002121,Kilwinning West and Blacklands,S12000021,North Ayrshire,9,4235
20210630,S02002122,Kilwinning Central and North,S12000021,North Ayrshire,7,3750
20210630,S02002123,Dalry East and Rural,S12000021,North Ayrshire,4,2848
20210630,S02002124,Dalry West,S12000021,North Ayrshire,5,2908
20210630,S02002125,Fairlie and Rural,S12000021,North Ayrshire,3,2761
20210630,S02002126,West Kilbride and Seamill,S12000021,North Ayrshire,11,4667
20210630,S02002127,Largs South,S12000021,North Ayrshire,,3662
20210630,S02002128,Largs Central and Cumbrae,S12000021,North Ayrshire,6,4759
20210630,S02002129,Largs North,S12000021,North Ayrshire,3,3964
20210630,S02002130,Skelmorlie and Rural,S12000021,North Ayrshire,4,2933
20210630,S02002131,Kilbirnie North,S12000021,North Ayrshire,3,3185
20210630,S02002132,Kilbirnie South and Longbar,S12000021,North Ayrshire,8,3918
20210630,S02002133,Beith West,S12000021,North Ayrshire,6,3032
20210630,S02002134,Beith East and Rural,S12000021,North Ayrshire,16,3913
20210630,S02002135,Overtown,S12000050,North Lanarkshire,,3617
20210630,S02002136,Netherton and Kirkhill,S12000050,North Lanarkshire,17,3451
20210630,S02002137,Muirhouse,S12000050,North Lanarkshire,9,4180
20210630,S02002138,Muirhouse and Knowetop,S12000050,North Lanarkshire,14,6861
20210630,S02002139,Craigneuk Wishaw,S12000050,North Lanarkshire,4,4729
20210630,S02002140,Pather,S12000050,North Lanarkshire,5,3963
20210630,S02002141,Wishaw South,S12000050,North Lanarkshire,11,4888
20210630,S02002142,Wishaw North,S12000050,North Lanarkshire,16,6139
20210630,S02002143,Coltness,S12000050,North Lanarkshire,,3809
20210630,S02002144,Wishaw East,S12000050,North Lanarkshire,,2774
20210630,S02002145,Newmains,S12000050,North Lanarkshire,10,5501
20210630,S02002146,Allanton - Newmains Rural,S12000050,North Lanarkshire,9,3835
20210630,S02002147,Shotts,S12000050,North Lanarkshire,16,4347
20210630,S02002148,Stane,S12000050,North Lanarkshire,14,2895
20210630,S02002149,Harthill and Salsburgh,S12000050,North Lanarkshire,11,5692
20210630,S02002150,Cleland,S12000050,North Lanarkshire,30,4994
20210630,S02002151,Newarthill,S12000050,North Lanarkshire,14,2989
20210630,S02002152,Carfin North,S12000050,North Lanarkshire,13,3957
20210630,S02002153,Clydesdale and New Stevenston,S12000050,North Lanarkshire,11,3598
20210630,S02002154,Carfin and Cleekhimin,S12000050,North Lanarkshire,27,5407
20210630,S02002155,Motherwell South,S12000050,North Lanarkshire,12,3746
20210630,S02002156,Ladywell,S12000050,North Lanarkshire,11,4339
20210630,S02002157,Motherwell West,S12000050,North Lanarkshire,8,4070
20210630,S02002158,Motherwell North,S12000050,North Lanarkshire,14,3041
20210630,S02002159,Forgewood,S12000050,North Lanarkshire,18,4786
20210630,S02002160,Holytown,S12000050,North Lanarkshire,26,5294
20210630,S02002161,Milnwood,S12000050,North Lanarkshire,16,4923
20210630,S02002162,Orbiston,S12000050,North Lanarkshire,14,4989
20210630,S02002163,Bellshill South,S12000050,North Lanarkshire,14,4632
20210630,S02002164,Hattonrigg,S12000050,North Lanarkshire,7,2446
20210630,S02002165,Bellshill Central,S12000050,North Lanarkshire,8,3390
20210630,S02002166,Fallside,S12000050,North Lanarkshire,14,4952
20210630,S02002167,Viewpark,S12000050,North Lanarkshire,14,5698
20210630,S02002168,Birkenshaw,S12000050,North Lanarkshire,19,4639
20210630,S02002169,Kirkwood and Bargeddie,S12000050,North Lanarkshire,32,6256
20210630,S02002170,Kirkshaws,S12000050,North Lanarkshire,18,5901
20210630,S02002171,Dundyvan,S12000050,North Lanarkshire,17,6259
20210630,S02002172,Drumpellier and Langloan,S12000050,North Lanarkshire,14,2470
20210630,S02002173,Coatbridge West,S12000050,North Lanarkshire,6,4061
20210630,S02002174,Townhead,S12000050,North Lanarkshire,17,4715
20210630,S02002175,Sunnyside and Cliftonville,S12000050,North Lanarkshire,6,3924
20210630,S02002176,Cliftonville,S12000050,North Lanarkshire,11,2963
20210630,S02002177,Shawhead and Whifflet,S12000050,North Lanarkshire,10,3285
20210630,S02002178,Greenend and Carnbroe,S12000050,North Lanarkshire,24,6218
20210630,S02002179,Calderbank and Brownsburn,S12000050,North Lanarkshire,6,2368
20210630,S02002180,Chapelhall West,S12000050,North Lanarkshire,9,2531
20210630,S02002181,Chapelhall East,S12000050,North Lanarkshire,33,4189
20210630,S02002182,Craigneuk Airdrie,S12000050,North Lanarkshire,11,3403
20210630,S02002183,Petersburn,S12000050,North Lanarkshire,17,3855
20210630,S02002184,Gartlea,S12000050,North Lanarkshire,4,3012
20210630,S02002185,Cairnhill,S12000050,North Lanarkshire,23,4616
20210630,S02002186,Coatdyke and Whinhall,S12000050,North Lanarkshire,22,5632
20210630,S02002187,Thrashbush,S12000050,North Lanarkshire,14,5236
20210630,S02002188,Airdrie North,S12000050,North Lanarkshire,12,5185
20210630,S02002189,Drumgelloch,S12000050,North Lanarkshire,24,4351
20210630,S02002190,Caldercruix and Plains,S12000050,North Lanarkshire,38,5939
20210630,S02002191,Glenmavis and Greengairs,S12000050,North Lanarkshire,22,5962
20210630,S02002192,Gartcosh and Marnock,S12000050,North Lanarkshire,33,6987
20210630,S02002193,Cardowan and Millerston,S12000050,North Lanarkshire,29,4948
20210630,S02002194,Stepps,S12000050,North Lanarkshire,16,3166
20210630,S02002195,Chryston and Muirhead,S12000050,North Lanarkshire,30,4176
20210630,S02002196,Moodiesburn West,S12000050,North Lanarkshire,20,3504
20210630,S02002197,Moodiesburn East,S12000050,North Lanarkshire,21,3513
20210630,S02002198,Westfield,S12000050,North Lanarkshire,35,6363
20210630,S02002199,Condorrat,S12000050,North Lanarkshire,16,4622
20210630,S02002200,Greenfaulds,S12000050,North Lanarkshire,12,3789
20210630,S02002201,Seafar,S12000050,North Lanarkshire,10,3315
20210630,S02002202,Cumbernauld Central,S12000050,North Lanarkshire,18,4549
20210630,S02002203,Kildrum,S12000050,North Lanarkshire,12,3994
20210630,S02002204,Abronhill South,S12000050,North Lanarkshire,16,3766
20210630,S02002205,Abronhill North,S12000050,North Lanarkshire,24,4167
20210630,S02002206,Village and Castlecary,S12000050,North Lanarkshire,10,3691
20210630,S02002207,Carrickstone,S12000050,North Lanarkshire,17,4855
20210630,S02002208,Balloch West,S12000050,North Lanarkshire,20,3478
20210630,S02002209,Balloch East,S12000050,North Lanarkshire,13,2636
20210630,S02002210,Kilsyth East and Croy,S12000050,North Lanarkshire,31,8112
20210630,S02002211,Kilsyth Bogside,S12000050,North Lanarkshire,5,3195
20210630,S02002212,Balmalloch,S12000050,North Lanarkshire,14,3642
20210630,S02002213,"Stromness, Sandwick and Stenness",S12000023,Orkney Islands,,3194
20210630,S02002214,West Mainland,S12000023,Orkney Islands,,4253
20210630,S02002215,East Mainland,S12000023,Orkney Islands,4,4591
20210630,S02002216,West Kirkwall,S12000023,Orkney Islands,,3698
20210630,S02002217,East Kirkwall,S12000023,Orkney Islands,,2346
20210630,S02002218,Isles,S12000023,Orkney Islands,,4188
20210630,S02002219,"Powmill, Cleish and Scotlandwell",S12000048,Perth and Kinross,18,4332
20210630,S02002220,Kinross,S12000048,Perth and Kinross,19,5000
20210630,S02002221,Milnathort and Crook of Devon,S12000048,Perth and Kinross,20,3856
20210630,S02002222,"Muthill, Greenloaning and Gleneagles",S12000048,Perth and Kinross,22,4377
20210630,S02002223,Auchterarder,S12000048,Perth and Kinross,20,4130
20210630,S02002224,"Comrie, Gilmerton and St Fillans",S12000048,Perth and Kinross,3,3838
20210630,S02002225,Crieff North,S12000048,Perth and Kinross,,3079
20210630,S02002226,Crieff South,S12000048,Perth and Kinross,10,4102
20210630,S02002227,Aberuthven and Almondbank,S12000048,Perth and Kinross,23,4829
20210630,S02002228,"Glenfarg, Dunning and Rhynd",S12000048,Perth and Kinross,22,4824
20210630,S02002229,Bridge of Earn and Abernethy,S12000048,Perth and Kinross,34,5271
20210630,S02002230,Moncrieffe and Friarton,S12000048,Perth and Kinross,23,4069
20210630,S02002231,"Viewlands, Craigie and Wellshill",S12000048,Perth and Kinross,51,5777
20210630,S02002232,Burghmuir and Oakbank,S12000048,Perth and Kinross,18,4179
20210630,S02002233,Western Edge,S12000048,Perth and Kinross,16,4123
20210630,S02002234,Letham,S12000048,Perth and Kinross,36,5419
20210630,S02002235,"Hillyland, Tulloch and Inveralmond",S12000048,Perth and Kinross,40,5916
20210630,S02002236,North Muirton and Old Scone,S12000048,Perth and Kinross,27,3140
20210630,S02002237,Muirton,S12000048,Perth and Kinross,10,3633
20210630,S02002238,North Inch,S12000048,Perth and Kinross,9,2253
20210630,S02002239,Central and South Inch,S12000048,Perth and Kinross,32,4487
20210630,S02002240,Gannochy and Walnut Grove,S12000048,Perth and Kinross,15,3632
20210630,S02002241,Scone,S12000048,Perth and Kinross,37,5088
20210630,S02002242,"Guildtown, Balbeggie and St Madoes",S12000048,Perth and Kinross,18,4086
20210630,S02002243,Errol and Inchture,S12000048,Perth and Kinross,36,4234
20210630,S02002244,"Invergowrie, Longforgan and Abernyte",S12000048,Perth and Kinross,25,3831
20210630,S02002245,Coupar Angus and Meigle,S12000048,Perth and Kinross,6,5232
20210630,S02002246,Alyth,S12000048,Perth and Kinross,4,3039
20210630,S02002247,"Blair Atholl, Strathardle and Glenshee",S12000048,Perth and Kinross,14,4187
20210630,S02002248,Blairgowrie East (Rattray),S12000048,Perth and Kinross,3,2975
20210630,S02002249,Blairgowrie West,S12000048,Perth and Kinross,9,5650
20210630,S02002250,Stanley and Murthly,S12000048,Perth and Kinross,24,4654
20210630,S02002251,Luncarty and Dunkeld,S12000048,Perth and Kinross,27,6142
20210630,S02002252,Pitlochry,S12000048,Perth and Kinross,7,3863
20210630,S02002253,Rannoch and Aberfeldy,S12000048,Perth and Kinross,9,4703
20210630,S02002254,Lochwinnoch,S12000038,Renfrewshire,6,2676
20210630,S02002255,Renfrewshire Rural South and Howwood,S12000038,Renfrewshire,31,4023
20210630,S02002256,Renfrewshire Rural North and Langbank,S12000038,Renfrewshire,51,7084
20210630,S02002257,Kilbarchan,S12000038,Renfrewshire,13,3130
20210630,S02002258,Johnstone South West,S12000038,Renfrewshire,54,5650
20210630,S02002259,Johnstone North West,S12000038,Renfrewshire,21,3505
20210630,S02002260,Johnstone North East,S12000038,Renfrewshire,20,3524
20210630,S02002261,Johnstone South East,S12000038,Renfrewshire,11,3679
20210630,S02002262,Elderslie and Phoenix,S12000038,Renfrewshire,29,5171
20210630,S02002263,Paisley Ferguslie,S12000038,Renfrewshire,20,4101
20210630,S02002264,Paisley North West,S12000038,Renfrewshire,15,3615
20210630,S02002265,Paisley West,S12000038,Renfrewshire,21,5471
20210630,S02002266,Paisley Foxbar,S12000038,Renfrewshire,17,4720
20210630,S02002267,Paisley South West,S12000038,Renfrewshire,21,4559
20210630,S02002268,Paisley Glenburn West,S12000038,Renfrewshire,14,4053
20210630,S02002269,Paisley Glenburn East,S12000038,Renfrewshire,15,3309
20210630,S02002270,Paisley South,S12000038,Renfrewshire,23,3639
20210630,S02002271,Paisley South East,S12000038,Renfrewshire,32,5964
20210630,S02002272,Paisley Dykebar,S12000038,Renfrewshire,23,4022
20210630,S02002273,Paisley East,S12000038,Renfrewshire,13,4146
20210630,S02002274,Paisley Central,S12000038,Renfrewshire,27,7033
20210630,S02002275,Paisley North East,S12000038,Renfrewshire,26,5958
20210630,S02002276,Paisley Ralston,S12000038,Renfrewshire,38,4712
20210630,S02002277,Paisley Gallowhill and Hillington,S12000038,Renfrewshire,25,5457
20210630,S02002278,Paisley North,S12000038,Renfrewshire,39,5424
20210630,S02002279,Renfrew West,S12000038,Renfrewshire,27,6849
20210630,S02002280,Renfrew South,S12000038,Renfrewshire,29,4899
20210630,S02002281,Renfrew East,S12000038,Renfrewshire,30,5413
20210630,S02002282,Renfrew North,S12000038,Renfrewshire,38,7301
20210630,S02002283,Erskine East and Inchinnan,S12000038,Renfrewshire,28,5517
20210630,S02002284,Erskine Central,S12000038,Renfrewshire,57,4909
20210630,S02002285,Erskine West,S12000038,Renfrewshire,28,5477
20210630,S02002286,Bishopton,S12000038,Renfrewshire,23,4391
20210630,S02002287,Linwood South,S12000038,Renfrewshire,13,4060
20210630,S02002288,Linwood North,S12000038,Renfrewshire,18,4491
20210630,S02002289,Houston South,S12000038,Renfrewshire,17,3040
20210630,S02002290,Houston North,S12000038,Renfrewshire,22,3292
20210630,S02002291,Bridge of Weir,S12000038,Renfrewshire,17,4836
20210630,S02002292,Tweeddale West Area,S12000026,Scottish Borders,18,6177
20210630,S02002293,Peebles North,S12000026,Scottish Borders,9,4291
20210630,S02002294,Peebles South,S12000026,Scottish Borders,9,4286
20210630,S02002295,Tweeddale East Area,S12000026,Scottish Borders,15,5758
20210630,S02002296,Earlston Stow and Clovernfords Area,S12000026,Scottish Borders,19,5927
20210630,S02002297,Galashiels North,S12000026,Scottish Borders,10,3758
20210630,S02002298,Galashiels West,S12000026,Scottish Borders,18,2988
20210630,S02002299,Galashiels South,S12000026,Scottish Borders,6,3333
20210630,S02002300,Langlee,S12000026,Scottish Borders,7,2543
20210630,S02002301,Melrose and Tweedbank Area,S12000026,Scottish Borders,14,5412
20210630,S02002302,Lauder and Area,S12000026,Scottish Borders,,3113
20210630,S02002303,Berwickshire Central,S12000026,Scottish Borders,6,4174
20210630,S02002304,Duns,S12000026,Scottish Borders,9,2787
20210630,S02002305,Berwickshire East,S12000026,Scottish Borders,13,3750
20210630,S02002306,Eyemouth,S12000026,Scottish Borders,17,3500
20210630,S02002307,Chirnside and Area,S12000026,Scottish Borders,13,3961
20210630,S02002308,Coldstream and Area,S12000026,Scottish Borders,12,2748
20210630,S02002309,Cheviot East,S12000026,Scottish Borders,,4631
20210630,S02002310,Kelso North,S12000026,Scottish Borders,11,3224
20210630,S02002311,Kelso South,S12000026,Scottish Borders,3,2358
20210630,S02002312,Cheviot West,S12000026,Scottish Borders,,2973
20210630,S02002313,St Boswells and Newtown Area,S12000026,Scottish Borders,,3798
20210630,S02002314,Jedburgh,S12000026,Scottish Borders,10,3826
20210630,S02002315,Denholm and Hermitage,S12000026,Scottish Borders,3,4083
20210630,S02002316,Burnfoot,S12000026,Scottish Borders,14,2981
20210630,S02002317,Hawick Central,S12000026,Scottish Borders,14,4230
20210630,S02002318,Hawick West End,S12000026,Scottish Borders,15,3299
20210630,S02002319,Hawick North,S12000026,Scottish Borders,18,3347
20210630,S02002320,Ettrick Yarrow and Liliesleaf Area,S12000026,Scottish Borders,3,2751
20210630,S02002321,Selkirk,S12000026,Scottish Borders,16,5503
20210630,S02002322,Shetland South,S12000027,Shetland Islands,,3354
20210630,S02002323,Lerwick South,S12000027,Shetland Islands,,3403
20210630,S02002324,Lerwick North,S12000027,Shetland Islands,5,4549
20210630,S02002325,Central Shetland,S12000027,Shetland Islands,,3469
20210630,S02002326,East and West Mainland,S12000027,Shetland Islands,3,2875
20210630,S02002327,North Mainland,S12000027,Shetland Islands,,2569
20210630,S02002328,North and East Isles,S12000027,Shetland Islands,,2701
20210630,S02002329,Carrick South,S12000028,South Ayrshire,16,5314
20210630,S02002330,Girvan Glendoune,S12000028,South Ayrshire,4,3194
20210630,S02002331,Girvan Ailsa,S12000028,South Ayrshire,7,3191
20210630,S02002332,Maybole,S12000028,South Ayrshire,15,4655
20210630,S02002333,Carrick North,S12000028,South Ayrshire,9,4626
20210630,S02002334,Coylton,S12000028,South Ayrshire,17,3779
20210630,S02002335,Alloway and Doonfoot,S12000028,South Ayrshire,8,5957
20210630,S02002336,Castlehill and Kincaidston,S12000028,South Ayrshire,11,4176
20210630,S02002337,Belmont,S12000028,South Ayrshire,13,5326
20210630,S02002338,Holmston and Forehill,S12000028,South Ayrshire,9,4912
20210630,S02002339,Ayr South Harbour and Town Centre,S12000028,South Ayrshire,12,5448
20210630,S02002340,"Ayr North Harbour, Wallacetown and Newton South",S12000028,South Ayrshire,14,4616
20210630,S02002341,Craigie,S12000028,South Ayrshire,11,2594
20210630,S02002342,Dalmilling,S12000028,South Ayrshire,8,2950
20210630,S02002343,"Lochside, Braehead and Whitletts",S12000028,South Ayrshire,9,4216
20210630,S02002344,Newton North,S12000028,South Ayrshire,7,4175
20210630,S02002345,Heathfield,S12000028,South Ayrshire,19,4412
20210630,S02002346,Prestwick West,S12000028,South Ayrshire,6,4051
20210630,S02002347,Prestwick East,S12000028,South Ayrshire,18,5277
20210630,S02002348,Prestwick Airport and Monkton,S12000028,South Ayrshire,14,3194
20210630,S02002349,"Annbank, Mossblown and Tarbolton - the Coalfields",S12000028,South Ayrshire,14,5829
20210630,S02002350,"Dundonald, Loans and Symington",S12000028,South Ayrshire,13,6240
20210630,S02002351,Muirhead,S12000028,South Ayrshire,8,5203
20210630,S02002352,Barassie,S12000028,South Ayrshire,10,3919
20210630,S02002353,Troon,S12000028,South Ayrshire,6,5356
20210630,S02002354,Clydesdale South,S12000029,South Lanarkshire,3,2441
20210630,S02002355,"Biggar, Symington, Thankerton and Dolphinton",S12000029,South Lanarkshire,6,5847
20210630,S02002356,"Carstairs, Carstairs Junction and Carnwath",S12000029,South Lanarkshire,,4777
20210630,S02002357,"Forth, Braehead and Auchengray",S12000029,South Lanarkshire,13,3576
20210630,S02002358,Law,S12000029,South Lanarkshire,12,3683
20210630,S02002359,Carluke West,S12000029,South Lanarkshire,8,2820
20210630,S02002360,Carluke North,S12000029,South Lanarkshire,4,2437
20210630,S02002361,Carluke East,S12000029,South Lanarkshire,8,4088
20210630,S02002362,Carluke South,S12000029,South Lanarkshire,5,3391
20210630,S02002363,"Crossford, Braidwood and Yieldshields",S12000029,South Lanarkshire,9,2705
20210630,S02002364,Lanark North West,S12000029,South Lanarkshire,4,2609
20210630,S02002365,Lanark North East,S12000029,South Lanarkshire,,2182
20210630,S02002366,Lanark South,S12000029,South Lanarkshire,6,3872
20210630,S02002367,Hazelbank and Kirkfieldbank,S12000029,South Lanarkshire,7,3965
20210630,S02002368,"Douglas, Coalburn and Rigside",S12000029,South Lanarkshire,5,4293
20210630,S02002369,Lesmahagow,S12000029,South Lanarkshire,12,3780
20210630,S02002370,Kirkmuirhill and Blackwood,S12000029,South Lanarkshire,13,4264
20210630,S02002371,Ashgill and Netherburn,S12000029,South Lanarkshire,11,3021
20210630,S02002372,Merryton and Meadowhill,S12000029,South Lanarkshire,6,3259
20210630,S02002373,"Larkhall Central, Raploch, Millheugh and Burnhead",S12000029,South Lanarkshire,16,3805
20210630,S02002374,Hareleeshill,S12000029,South Lanarkshire,10,4001
20210630,S02002375,Strutherhill,S12000029,South Lanarkshire,7,3526
20210630,S02002376,Stonehouse,S12000029,South Lanarkshire,9,5774
20210630,S02002377,Strathaven South,S12000029,South Lanarkshire,14,4591
20210630,S02002378,Strathaven North,S12000029,South Lanarkshire,8,2881
20210630,S02002379,"Chapelton, Glengavel and Sandford",S12000029,South Lanarkshire,3,3575
20210630,S02002380,"Glassford, Quarter and Allanton",S12000029,South Lanarkshire,28,4310
20210630,S02002381,Eddlewood,S12000029,South Lanarkshire,5,3516
20210630,S02002382,Low Waters,S12000029,South Lanarkshire,8,2746
20210630,S02002383,Silvertonhill,S12000029,South Lanarkshire,11,2815
20210630,S02002384,Hamilton Centre and Low Parks,S12000029,South Lanarkshire,11,4179
20210630,S02002385,Laighstonehall,S12000029,South Lanarkshire,5,3617
20210630,S02002386,Fairhill,S12000029,South Lanarkshire,5,2035
20210630,S02002387,Woodhead and Meikle Earnock,S12000029,South Lanarkshire,5,2730
20210630,S02002388,Little Earnock,S12000029,South Lanarkshire,29,6779
20210630,S02002389,Earnock,S12000029,South Lanarkshire,5,4040
20210630,S02002390,Hillhouse,S12000029,South Lanarkshire,8,4098
20210630,S02002391,High Blantyre,S12000029,South Lanarkshire,11,3751
20210630,S02002392,Blantyre South and Wheatlands,S12000029,South Lanarkshire,6,4294
20210630,S02002393,Low Blantyre and Bardykes,S12000029,South Lanarkshire,6,3279
20210630,S02002394,Blantytre North and Coatshill,S12000029,South Lanarkshire,8,2936
20210630,S02002395,Burnbank North,S12000029,South Lanarkshire,15,4886
20210630,S02002396,Burnbank Central and Udston,S12000029,South Lanarkshire,8,4592
20210630,S02002397,Burnbank South and Chantinghall,S12000029,South Lanarkshire,17,3773
20210630,S02002398,Whitehill,S12000029,South Lanarkshire,12,3937
20210630,S02002399,Bothwell South,S12000029,South Lanarkshire,27,3374
